# Task,   Job,     Period,   Response, DL Miss?,   Lateness,  Tardiness, Forced?,       ACET,  Preemptions,   Migrations
# task NAME=base_task PID=5282 COST=10000000 PERIOD=66666666 CPU=0
  5282,    31,   66666666,    1681281,        0,  -64985385,          0,       0,    1562102,            1,            0
  5282,    32,   66666666,    1616101,        0,  -65050565,          0,       0,    1051855,            1,            0
  5282,    33,   66666666,    7377170,        0,  -59289496,          0,       0,    1856618,            1,            0
  5282,    34,   66666666,    2110245,        0,  -64556421,          0,       0,    1884016,            1,            0
  5282,    35,   66666666,    1483233,        0,  -65183433,          0,       0,    1381757,            1,            0
  5282,    36,   66666666,    3431583,        0,  -63235083,          0,       0,    1233164,            2,            0
  5282,    37,   66666666,    1538659,        0,  -65128007,          0,       0,    1171722,            1,            0
  5282,    38,   66666666,    1201245,        0,  -65465421,          0,       0,    1165186,            1,            0
  5282,    39,   66666666,    5540741,        0,  -61125925,          0,       0,    1036361,            1,            0
  5282,    40,   66666666,    1695543,        0,  -64971123,          0,       0,    1189225,            1,            0
  5282,    41,   66666666,    1720164,        0,  -64946502,          0,       0,    1202952,            1,            0
  5282,    42,   66666666,    8526185,        0,  -58140481,          0,       0,    1051538,            1,            0
  5282,    43,   66666666,    1640959,        0,  -65025707,          0,       0,    1237321,            1,            0
  5282,    44,   66666666,    4031239,        0,  -62635427,          0,       0,    2313027,            1,            0
  5282,    45,   66666666,    6837955,        0,  -59828711,          0,       0,    1213360,            1,            0
  5282,    46,   66666666,    1379481,        0,  -65287185,          0,       0,    1216506,            1,            0
  5282,    47,   66666666,    1340666,        0,  -65326000,          0,       0,    1111628,            1,            0
  5282,    48,   66666666,    5836830,        0,  -60829836,          0,       0,    3013220,            2,            0
  5282,    49,   66666666,    1959226,        0,  -64707440,          0,       0,    1504125,            1,            0
  5282,    50,   66666666,    2226865,        0,  -64439801,          0,       0,    1141280,            1,            0
  5282,    51,   66666666,    7198569,        0,  -59468097,          0,       0,    1209824,            1,            0
  5282,    52,   66666666,     895938,        0,  -65770728,          0,       0,     844660,            1,            0
  5282,    53,   66666666,    7285554,        0,  -59381112,          0,       0,    1565961,            1,            0
  5282,    54,   66666666,    6013078,        0,  -60653588,          0,       0,    1013008,            2,            0
  5282,    55,   66666666,    1332536,        0,  -65334130,          0,       0,     991906,            1,            0
  5282,    56,   66666666,    3017326,        0,  -63649340,          0,       0,    1368030,            1,            0
  5282,    57,   66666666,    4978348,        0,  -61688318,          0,       0,     812122,            1,            0
  5282,    58,   66666666,    1418582,        0,  -65248084,          0,       0,     893148,            1,            0
  5282,    59,   66666666,    2412647,        0,  -64254019,          0,       0,     750529,            1,            0
  5282,    60,   66666666,    3310371,        0,  -63356295,          0,       0,     698547,            1,            0
  5282,    61,   66666666,    1104292,        0,  -65562374,          0,       0,     815827,            1,            0
  5282,    62,   66666666,    1842519,        0,  -64824147,          0,       0,     958471,            1,            0
  5282,    63,   66666666,    5297913,        0,  -61368753,          0,       0,     857066,            1,            0
  5282,    64,   66666666,    1611079,        0,  -65055587,          0,       0,     742071,            1,            0
  5282,    65,   66666666,    1201045,        0,  -65465621,          0,       0,     780035,            1,            0
  5282,    66,   66666666,    4957143,        0,  -61709523,          0,       0,    1024094,            1,            0
  5282,    67,   66666666,    1126980,        0,  -65539686,          0,       0,     750500,            1,            0
  5282,    68,   66666666,    1495294,        0,  -65171372,          0,       0,     965714,            1,            0
  5282,    69,   66666666,    2087714,        0,  -64578952,          0,       0,     854397,            1,            0
  5282,    70,   66666666,    1348070,        0,  -65318596,          0,       0,    1183089,            1,            0
  5282,    71,   66666666,    8920938,        0,  -57745728,          0,       0,    6265955,            1,            0
  5282,    72,   66666666,    4848849,        0,  -61817817,          0,       0,     980857,            1,            0
  5282,    73,   66666666,    1126504,        0,  -65540162,          0,       0,     905326,            1,            0
  5282,    74,   66666666,    1331937,        0,  -65334729,          0,       0,     851405,            1,            0
  5282,    75,   66666666,    4399564,        0,  -62267102,          0,       0,     986964,            2,            0
  5282,    76,   66666666,    1291639,        0,  -65375027,          0,       0,     887493,            1,            0
  5282,    77,   66666666,    2655299,        0,  -64011367,          0,       0,    1172071,            1,            0
  5282,    78,   66666666,    4912945,        0,  -61753721,          0,       0,     830712,            1,            0
  5282,    79,   66666666,    1103878,        0,  -65562788,          0,       0,     714971,            1,            0
  5282,    80,   66666666,    4774650,        0,  -61892016,          0,       0,     895310,            1,            0
  5282,    81,   66666666,    3482172,        0,  -63184494,          0,       0,     717819,            1,            0
  5282,    82,   66666666,     958441,        0,  -65708225,          0,       0,     774260,            1,            0
  5282,    83,   66666666,    1980704,        0,  -64685962,          0,       0,     913689,            1,            0
  5282,    84,   66666666,    4039949,        0,  -62626717,          0,       0,    1014480,            2,            0
  5282,    85,   66666666,    2065370,        0,  -64601296,          0,       0,     978910,            1,            0
  5282,    86,   66666666,    3813434,        0,  -62853232,          0,       0,    1045492,            1,            0
  5282,    87,   66666666,    5181545,        0,  -61485121,          0,       0,     936230,            1,            0
  5282,    88,   66666666,    1693465,        0,  -64973201,          0,       0,    1131137,            1,            0
  5282,    89,   66666666,    1483191,        0,  -65183475,          0,       0,     874782,            1,            0
  5282,    90,   66666666,    6738937,        0,  -59927729,          0,       0,    1523656,            1,            0
  5282,    91,   66666666,    1226272,        0,  -65440394,          0,       0,     992441,            1,            0
  5282,    92,   66666666,    3971303,        0,  -62695363,          0,       0,    1501180,            1,            0
  5282,    93,   66666666,    5961981,        0,  -60704685,          0,       0,    1160802,            1,            0
  5282,    94,   66666666,     968356,        0,  -65698310,          0,       0,     700325,            1,            0
  5282,    95,   66666666,    2030995,        0,  -64635671,          0,       0,     954452,            1,            0
  5282,    96,   66666666,    6568290,        0,  -60098376,          0,       0,    1408388,            1,            0
  5282,    97,   66666666,    1324061,        0,  -65342605,          0,       0,    1018408,            1,            0
  5282,    98,   66666666,    4691851,        0,  -61974815,          0,       0,    1435711,            1,            0
  5282,    99,   66666666,    4099222,        0,  -62567444,          0,       0,     838488,            1,            0
  5282,   100,   66666666,    1006050,        0,  -65660616,          0,       0,     968126,            1,            0
  5282,   101,   66666666,    3667591,        0,  -62999075,          0,       0,    1003540,            1,            0
  5282,   102,   66666666,    7676518,        0,  -58990148,          0,       0,    2394501,            1,            0
  5282,   103,   66666666,    1499535,        0,  -65167131,          0,       0,     966975,            1,            0
  5282,   104,   66666666,    2074911,        0,  -64591755,          0,       0,     824062,            1,            0
  5282,   105,   66666666,    5299967,        0,  -61366699,          0,       0,     907260,            1,            0
  5282,   106,   66666666,    1286818,        0,  -65379848,          0,       0,    1093567,            1,            0
  5282,   107,   66666666,    1479846,        0,  -65186820,          0,       0,     916545,            1,            0
  5282,   108,   66666666,    2856012,        0,  -63810654,          0,       0,    1028794,            2,            0
  5282,   109,   66666666,    1271742,        0,  -65394924,          0,       0,     922912,            1,            0
  5282,   110,   66666666,    1239713,        0,  -65426953,          0,       0,    1067683,            1,            0
  5282,   111,   66666666,    6379511,        0,  -60287155,          0,       0,    1959067,            1,            0
  5282,   112,   66666666,    1501413,        0,  -65165253,          0,       0,    1182088,            1,            0
  5282,   113,   66666666,    1879210,        0,  -64787456,          0,       0,     975663,            1,            0
  5282,   114,   66666666,    4611612,        0,  -62055054,          0,       0,     875205,            1,            0
  5282,   115,   66666666,    1506594,        0,  -65160072,          0,       0,     961984,            1,            0
  5282,   116,   66666666,    2475983,        0,  -64190683,          0,       0,    1106343,            1,            0
  5282,   117,   66666666,    7303995,        0,  -59362671,          0,       0,    1966275,            1,            0
  5282,   118,   66666666,    1779047,        0,  -64887619,          0,       0,    1122868,            1,            0
  5282,   119,   66666666,    2022927,        0,  -64643739,          0,       0,     902220,            1,            0
  5282,   120,   66666666,    5370386,        0,  -61296280,          0,       0,    1042066,            1,            0
  5282,   121,   66666666,    1906155,        0,  -64760511,          0,       0,    1430550,            1,            0
  5282,   122,   66666666,    1173802,        0,  -65492864,          0,       0,     929561,            1,            0
  5282,   123,   66666666,    5234858,        0,  -61431808,          0,       0,     965437,            1,            0
  5282,   124,   66666666,    1091335,        0,  -65575331,          0,       0,     853479,            1,            0
  5282,   125,   66666666,    2037456,        0,  -64629210,          0,       0,     975743,            1,            0
  5282,   126,   66666666,    6160267,        0,  -60506399,          0,       0,    1524606,            1,            0
  5282,   127,   66666666,    1000301,        0,  -65666365,          0,       0,     858095,            1,            0
  5282,   128,   66666666,    5066488,        0,  -61600178,          0,       0,    1042270,            1,            0
  5282,   129,   66666666,    3088529,        0,  -63578137,          0,       0,     792891,            1,            0
  5282,   130,   66666666,    1416184,        0,  -65250482,          0,       0,     873093,            1,            0
  5282,   131,   66666666,    3113560,        0,  -63553106,          0,       0,    1878869,            1,            0
  5282,   132,   66666666,    8114053,        0,  -58552613,          0,       0,    1222019,            1,            0
  5282,   133,   66666666,     687548,        0,  -65979118,          0,       0,     593048,            1,            0
  5282,   134,   66666666,    2391066,        0,  -64275600,          0,       0,     568677,            1,            0
  5282,   135,   66666666,    2885960,        0,  -63780706,          0,       0,     602902,            1,            0
  5282,   136,   66666666,     738532,        0,  -65928134,          0,       0,     620756,            1,            0
  5282,   137,   66666666,     996669,        0,  -65669997,          0,       0,     729232,            1,            0
  5282,   138,   66666666,    2183884,        0,  -64482782,          0,       0,     547194,            1,            0
  5282,   139,   66666666,     817141,        0,  -65849525,          0,       0,     672167,           12,            0
  5282,   140,   66666666,     617874,        0,  -66048792,          0,       0,     577092,            1,            0
  5282,   141,   66666666,    2740152,        0,  -63926514,          0,       0,     591893,            1,            0
  5282,   142,   66666666,    1773687,        0,  -64892979,          0,       0,     668744,            1,            0
  5282,   143,   66666666,    1908641,        0,  -64758025,          0,       0,     818119,            1,            0
  5282,   144,   66666666,    2703216,        0,  -63963450,          0,       0,     544854,            1,            0
  5282,   145,   66666666,    1783415,        0,  -64883251,          0,       0,     677548,            1,            0
  5282,   146,   66666666,    2147610,        0,  -64519056,          0,       0,     855026,            1,            0
  5282,   147,   66666666,    2720062,        0,  -63946604,          0,       0,     704517,            2,            0
  5282,   148,   66666666,     756762,        0,  -65909904,          0,       0,     704097,            1,            0
  5282,   149,   66666666,    1069338,        0,  -65597328,          0,       0,     603567,            1,            0
  5282,   150,   66666666,    2977182,        0,  -63689484,          0,       0,     884131,            1,            0
  5282,   151,   66666666,     936927,        0,  -65729739,          0,       0,     744765,            1,            0
  5282,   152,   66666666,     849353,        0,  -65817313,          0,       0,     745821,            1,            0
  5282,   153,   66666666,    3296374,        0,  -63370292,          0,       0,     637923,            1,            0
  5282,   154,   66666666,     796489,        0,  -65870177,          0,       0,     663866,            1,            0
  5282,   155,   66666666,    2614036,        0,  -64052630,          0,       0,     668655,            1,            0
  5282,   156,   66666666,    3454957,        0,  -63211709,          0,       0,     701281,            1,            0
  5282,   157,   66666666,    1570420,        0,  -65096246,          0,       0,     706638,            1,            0
  5282,   158,   66666666,    2249749,        0,  -64416917,          0,       0,     784711,            1,            0
  5282,   159,   66666666,    3659795,        0,  -63006871,          0,       0,     712275,            1,            0
  5282,   160,   66666666,    1100379,        0,  -65566287,          0,       0,     821486,            1,            0
  5282,   161,   66666666,    2526786,        0,  -64139880,          0,       0,     774310,            1,            0
  5282,   162,   66666666,    4106932,        0,  -62559734,          0,       0,    1224371,            3,            0
  5282,   163,   66666666,    2541524,        0,  -64125142,          0,       0,     812712,            1,            0
  5282,   164,   66666666,     837282,        0,  -65829384,          0,       0,     725295,            1,            0
  5282,   165,   66666666,    6764039,        0,  -59902627,          0,       0,    1378969,            1,            0
  5282,   166,   66666666,    2627536,        0,  -64039130,          0,       0,     837208,            1,            0
  5282,   167,   66666666,    2573176,        0,  -64093490,          0,       0,     732235,            1,            0
  5282,   168,   66666666,    2938922,        0,  -63727744,          0,       0,    1066310,            2,            0
  5282,   169,   66666666,    1044786,        0,  -65621880,          0,       0,     752382,            1,            0
  5282,   170,   66666666,    3113260,        0,  -63553406,          0,       0,     859912,            1,            0
  5282,   171,   66666666,    3372031,        0,  -63294635,          0,       0,     980383,            1,            0
  5282,   172,   66666666,     927590,        0,  -65739076,          0,       0,     729630,            1,            0
  5282,   173,   66666666,    2524956,        0,  -64141710,          0,       0,     723528,            1,            0
  5282,   174,   66666666,    2384277,        0,  -64282389,          0,       0,     734397,            1,            0
  5282,   175,   66666666,    1109716,        0,  -65556950,          0,       0,     749185,            1,            0
  5282,   176,   66666666,    2849334,        0,  -63817332,          0,       0,     788606,            1,            0
  5282,   177,   66666666,    2937597,        0,  -63729069,          0,       0,     722891,            1,            0
  5282,   178,   66666666,     994452,        0,  -65672214,          0,       0,     706471,            1,            0
  5282,   179,   66666666,     980874,        0,  -65685792,          0,       0,     792854,            1,            0
  5282,   180,   66666666,    2736816,        0,  -63929850,          0,       0,     762988,            2,            0
  5282,   181,   66666666,     950264,        0,  -65716402,          0,       0,     686915,            1,            0
  5282,   182,   66666666,     836979,        0,  -65829687,          0,       0,     616472,            1,            0
  5282,   183,   66666666,    4705814,        0,  -61960852,          0,       0,     677975,            1,            0
  5282,   184,   66666666,    2120090,        0,  -64546576,          0,       0,     677362,            1,            0
  5282,   185,   66666666,     852456,        0,  -65814210,          0,       0,     666805,            1,            0
  5282,   186,   66666666,    2352541,        0,  -64314125,          0,       0,     676617,            2,            0
  5282,   187,   66666666,    1074978,        0,  -65591688,          0,       0,     716178,            1,            0
  5282,   188,   66666666,     847677,        0,  -65818989,          0,       0,     732809,            1,            0
  5282,   189,   66666666,    3099493,        0,  -63567173,          0,       0,     848570,            1,            0
  5282,   190,   66666666,    1001713,        0,  -65664953,          0,       0,     747089,            1,            0
  5282,   191,   66666666,    2468606,        0,  -64198060,          0,       0,     682391,            1,            0
  5282,   192,   66666666,    3998871,        0,  -62667795,          0,       0,     737136,            1,            0
  5282,   193,   66666666,     923018,        0,  -65743648,          0,       0,     658455,            1,            0
  5282,   194,   66666666,    2728309,        0,  -63938357,          0,       0,     659595,            1,            0
  5282,   195,   66666666,    4335700,        0,  -62330966,          0,       0,     767057,            1,            0
  5282,   196,   66666666,     976336,        0,  -65690330,          0,       0,     677247,            1,            0
  5282,   197,   66666666,    1739883,        0,  -64926783,          0,       0,     789150,            1,            0
  5282,   198,   66666666,    5216760,        0,  -61449906,          0,       0,     968494,            1,            0
  5282,   199,   66666666,    1145494,        0,  -65521172,          0,       0,     629403,            1,            0
  5282,   200,   66666666,    4659721,        0,  -62006945,          0,       0,    2638349,            1,            0
  5282,   201,   66666666,    4633497,        0,  -62033169,          0,       0,     708940,            1,            0
  5282,   202,   66666666,    2738794,        0,  -63927872,          0,       0,     821239,            1,            0
  5282,   203,   66666666,    2270461,        0,  -64396205,          0,       0,     953258,            1,            0
  5282,   204,   66666666,    3039618,        0,  -63627048,          0,       0,     917856,            2,            0
  5282,   205,   66666666,    1357666,        0,  -65309000,          0,       0,     826876,            1,            0
  5282,   206,   66666666,    1004672,        0,  -65661994,          0,       0,     906878,            1,            0
  5282,   207,   66666666,    6412261,        0,  -60254405,          0,       0,    1371165,            1,            0
  5282,   208,   66666666,    1651548,        0,  -65015118,          0,       0,    1031187,            2,            0
  5282,   209,   66666666,    1049643,        0,  -65617023,          0,       0,     715886,            1,            0
  5282,   210,   66666666,     185320,        0,  -66481346,          0,       1,          0,            0,            0
# task NAME=base_task PID=5886 COST=10000000 PERIOD=40000000 CPU=0
  5886,     2,   40000000,       9764,        0,  -39990236,          0,       0,       2477,            0,            0
  5886,     3,   40000000,    1511908,        0,  -38488092,          0,       0,      36521,            0,            0
  5886,     4,   40000000,   74005822,        1,   34005822,   34005822,       0,   72221989,           26,            0
  5886,     5,   40000000,     550717,        0,  -39449283,          0,       0,     116552,            6,            0
  5886,     6,   40000000,   31609088,        0,   -8390912,          0,       0,    6991538,            8,            0
  5886,     7,   40000000,   61770194,        1,   21770194,   21770194,       0,    1637823,            0,            0
  5886,     8,   40000000,    3645666,        0,  -36354334,          0,       0,    3324063,            7,            0
  5886,     9,   40000000,    8158057,        0,  -31841943,          0,       0,    6803098,            8,            0
  5886,    10,   40000000,    7319470,        0,  -32680530,          0,       0,    5443745,            8,            0
  5886,    11,   40000000,    6966492,        0,  -33033508,          0,       0,    5486969,            8,            0
  5886,    12,   40000000,    8175999,        0,  -31824001,          0,       0,    6914033,            8,            0
  5886,    13,   40000000,   10577127,        0,  -29422873,          0,       0,    6365560,            8,            0
  5886,    14,   40000000,    8486043,        0,  -31513957,          0,       0,    6693802,            8,            0
  5886,    15,   40000000,    8939235,        0,  -31060765,          0,       0,    7169875,            8,            0
  5886,    16,   40000000,    9688113,        0,  -30311887,          0,       0,    7451293,            8,            0
  5886,    17,   40000000,    9468018,        0,  -30531982,          0,       0,    7566582,            8,            0
  5886,    18,   40000000,   10919612,        0,  -29080388,          0,       0,    7177383,            8,            0
  5886,    19,   40000000,   14985718,        0,  -25014282,          0,       0,    7542671,            8,            0
  5886,    20,   40000000,   10768084,        0,  -29231916,          0,       0,    7438836,            8,            0
  5886,    21,   40000000,   12823329,        0,  -27176671,          0,       0,   10744342,            8,            0
  5886,    22,   40000000,    9594314,        0,  -30405686,          0,       0,    7523362,            8,            0
  5886,    23,   40000000,   14411969,        0,  -25588031,          0,       0,    8989010,            8,            0
  5886,    24,   40000000,   11372190,        0,  -28627810,          0,       0,    8900252,            8,            0
  5886,    25,   40000000,   12919355,        0,  -27080645,          0,       0,    9771989,            8,            0
  5886,    26,   40000000,   10681737,        0,  -29318263,          0,       0,    7772278,            8,            0
  5886,    27,   40000000,   12127192,        0,  -27872808,          0,       0,    7677498,            8,            0
  5886,    28,   40000000,   16709307,        0,  -23290693,          0,       0,    9342660,            8,            0
  5886,    29,   40000000,   12687393,        0,  -27312607,          0,       0,    7299745,            8,            0
  5886,    30,   40000000,   13127176,        0,  -26872824,          0,       0,    8493447,            8,            0
  5886,    31,   40000000,   12859355,        0,  -27140645,          0,       0,   10279569,            8,            0
  5886,    32,   40000000,    7632673,        0,  -32367327,          0,       0,    7256832,            8,            0
  5886,    33,   40000000,   12893340,        0,  -27106660,          0,       0,    8965309,            8,            0
  5886,    34,   40000000,    9533241,        0,  -30466759,          0,       0,    7020473,            8,            0
  5886,    35,   40000000,    7513674,        0,  -32486326,          0,       0,    7229617,            8,            0
  5886,    36,   40000000,    7940231,        0,  -32059769,          0,       0,    7646071,            8,            0
  5886,    37,   40000000,   10739015,        0,  -29260985,          0,       0,    8218773,            8,            0
  5886,    38,   40000000,    8829812,        0,  -31170188,          0,       0,    4870651,            8,            0
  5886,    39,   40000000,   10844820,        0,  -29155180,          0,       0,    8615352,            8,            0
  5886,    40,   40000000,    9540431,        0,  -30459569,          0,       0,    6911512,            8,            0
  5886,    41,   40000000,   11559319,        0,  -28440681,          0,       0,    9196232,            8,            0
  5886,    42,   40000000,    9431808,        0,  -30568192,          0,       0,    7148005,            8,            0
  5886,    43,   40000000,   12357268,        0,  -27642732,          0,       0,    8454437,            8,            0
  5886,    44,   40000000,   10588313,        0,  -29411687,          0,       0,    7164144,            8,            0
  5886,    45,   40000000,   11041326,        0,  -28958674,          0,       0,    7934805,            8,            0
  5886,    46,   40000000,   12026972,        0,  -27973028,          0,       0,    9124063,            8,            0
  5886,    47,   40000000,   11432438,        0,  -28567562,          0,       0,    8418321,            8,            0
  5886,    48,   40000000,   15012438,        0,  -24987562,          0,       0,    9765544,            8,            0
  5886,    49,   40000000,   16421181,        0,  -23578819,          0,       0,   10482539,            8,            0
  5886,    50,   40000000,   16519532,        0,  -23480468,          0,       0,   10293178,            8,            0
  5886,    51,   40000000,   14604755,        0,  -25395245,          0,       0,   11059013,            8,            0
  5886,    52,   40000000,    7433044,        0,  -32566956,          0,       0,    6944171,            8,            0
  5886,    53,   40000000,   16692108,        0,  -23307892,          0,       0,    7006985,            8,            0
  5886,    54,   40000000,   13313959,        0,  -26686041,          0,       0,    6984452,            8,            0
  5886,    55,   40000000,   10367955,        0,  -29632045,          0,       0,    6965035,            8,            0
  5886,    56,   40000000,    8318803,        0,  -31681197,          0,       0,    7875617,            8,            0
  5886,    57,   40000000,   12196615,        0,  -27803385,          0,       0,    7806655,            8,            0
  5886,    58,   40000000,   13144320,        0,  -26855680,          0,       0,    8022181,            8,            0
  5886,    59,   40000000,   13103333,        0,  -26896667,          0,       0,    9658540,            8,            0
  5886,    60,   40000000,   12610428,        0,  -27389572,          0,       0,    7669254,            8,            0
  5886,    61,   40000000,   14325207,        0,  -25674793,          0,       0,    9947278,            8,            0
  5886,    62,   40000000,   11907448,        0,  -28092552,          0,       0,    7511794,            8,            0
  5886,    63,   40000000,    5881537,        0,  -34118463,          0,       0,    5467585,            8,            0
  5886,    64,   40000000,   11185484,        0,  -28814516,          0,       0,    7419114,            8,            0
  5886,    65,   40000000,   10079860,        0,  -29920140,          0,       0,    7835034,            8,            0
  5886,    66,   40000000,   10724769,        0,  -29275231,          0,       0,    6498601,            8,            0
  5886,    67,   40000000,   12057652,        0,  -27942348,          0,       0,    8358546,            8,            0
  5886,    68,   40000000,   14103085,        0,  -25896915,          0,       0,    7499384,            8,            0
  5886,    69,   40000000,   13756308,        0,  -26243692,          0,       0,    9069990,            8,            0
  5886,    70,   40000000,    7602889,        0,  -32397111,          0,       0,    7315445,            8,            0
  5886,    71,   40000000,    7975947,        0,  -32024053,          0,       0,    7554726,            8,            0
  5886,    72,   40000000,    7724176,        0,  -32275824,          0,       0,    7304303,            8,            0
  5886,    73,   40000000,   13182647,        0,  -26817353,          0,       0,    7433875,            8,            0
  5886,    74,   40000000,   13538270,        0,  -26461730,          0,       0,    8137121,            8,            0
  5886,    75,   40000000,   15615525,        0,  -24384475,          0,       0,    7932999,            8,            0
  5886,    76,   40000000,   12134161,        0,  -27865839,          0,       0,    8627371,            8,            0
  5886,    77,   40000000,   12492917,        0,  -27507083,          0,       0,    8898199,            8,            0
  5886,    78,   40000000,   16265465,        0,  -23734535,          0,       0,    7624597,            8,            0
  5886,    79,   40000000,    9981201,        0,  -30018799,          0,       0,    6838941,            8,            0
  5886,    80,   40000000,   14108306,        0,  -25891694,          0,       0,    7623270,            8,            0
  5886,    81,   40000000,    7501451,        0,  -32498549,          0,       0,    7090276,            8,            0
  5886,    82,   40000000,   11392435,        0,  -28607565,          0,       0,    7393087,            8,            0
  5886,    83,   40000000,   12710943,        0,  -27289057,          0,       0,    7827176,            8,            0
  5886,    84,   40000000,   10780094,        0,  -29219906,          0,       0,    6981421,            8,            0
  5886,    85,   40000000,   11653579,        0,  -28346421,          0,       0,    7371710,            8,            0
  5886,    86,   40000000,   11530380,        0,  -28469620,          0,       0,    7100702,            8,            0
  5886,    87,   40000000,   11476412,        0,  -28523588,          0,       0,    7535696,            8,            0
  5886,    88,   40000000,   12494903,        0,  -27505097,          0,       0,    4920889,            8,            0
  5886,    89,   40000000,   11385405,        0,  -28614595,          0,       0,    8220025,            8,            0
  5886,    90,   40000000,    6688128,        0,  -33311872,          0,       0,    6390585,            8,            0
  5886,    91,   40000000,    9234760,        0,  -30765240,          0,       0,    5994180,            8,            0
  5886,    92,   40000000,    9611457,        0,  -30388543,          0,       0,    6285601,            8,            0
  5886,    93,   40000000,    6615481,        0,  -33384519,          0,       0,    5915073,            8,            0
  5886,    94,   40000000,   10287708,        0,  -29712292,          0,       0,    7305664,            8,            0
  5886,    95,   40000000,    8673328,        0,  -31326672,          0,       0,    5800736,            8,            0
  5886,    96,   40000000,    9704340,        0,  -30295660,          0,       0,    5988431,            8,            0
  5886,    97,   40000000,    8269589,        0,  -31730411,          0,       0,    5741200,            8,            0
  5886,    98,   40000000,    8610109,        0,  -31389891,          0,       0,    5300430,            8,            0
  5886,    99,   40000000,   11797379,        0,  -28202621,          0,       0,    7592631,            8,            0
  5886,   100,   40000000,    8310096,        0,  -31689904,          0,       0,    5901939,            8,            0
  5886,   101,   40000000,   11599958,        0,  -28400042,          0,       0,    8726773,            8,            0
  5886,   102,   40000000,    5593251,        0,  -34406749,          0,       0,    5316254,            8,            0
  5886,   103,   40000000,   10831400,        0,  -29168600,          0,       0,    6256630,            8,            0
  5886,   104,   40000000,    8367752,        0,  -31632248,          0,       0,    5582349,            8,            0
  5886,   105,   40000000,    6014365,        0,  -33985635,          0,       0,    5723510,            8,            0
  5886,   106,   40000000,    9154527,        0,  -30845473,          0,       0,    6275844,            8,            0
  5886,   107,   40000000,    8550554,        0,  -31449446,          0,       0,    5704101,            8,            0
  5886,   108,   40000000,   10554350,        0,  -29445650,          0,       0,    5601702,            8,            0
  5886,   109,   40000000,   11850694,        0,  -28149306,          0,       0,    9186950,            8,            0
  5886,   110,   40000000,    8356216,        0,  -31643784,          0,       0,    5726808,            8,            0
  5886,   111,   40000000,   10489403,        0,  -29510597,          0,       0,    7147929,            8,            0
  5886,   112,   40000000,    8010972,        0,  -31989028,          0,       0,    7444169,            8,            0
  5886,   113,   40000000,   11454543,        0,  -28545457,          0,       0,    5071863,            8,            0
  5886,   114,   40000000,    9089745,        0,  -30910255,          0,       0,    6127381,            8,            0
  5886,   115,   40000000,    8427396,        0,  -31572604,          0,       0,    6239708,            8,            0
